"year","gu_nm","prps_nm","area"
2005,"종로구","제1종전용주거지역",1999649
2005,"종로구","제1종일반주거지역",3498753
2005,"종로구","제2종일반주거지역",2639685
2005,"종로구","제3종일반주거지역",708983
2005,"종로구","준주거지역",137120
2005,"종로구","일반상업지역",3730000
2005,"종로구","자연녹지지역",11195810
2005,"중구","제1종일반주거지역",2768888
2005,"중구","제2종일반주거지역",2096375
2005,"중구","제3종일반주거지역",1192125
2005,"중구","준주거지역",282612
2005,"중구","일반상업지역",3630000
2005,"용산구","제1종전용주거지역",350000
2005,"용산구","제1종일반주거지역",4104054
2005,"용산구","제2종일반주거지역",4216613
2005,"용산구","제3종일반주거지역",2408805
2005,"용산구","준주거지역",296123
2005,"용산구","일반상업지역",1400020
2005,"용산구","유통상업지역",80000
2005,"용산구","보전녹지지역",70000
2005,"용산구","자연녹지지역",8940000
2005,"성동구","제1종일반주거지역",1928571
2005,"성동구","제2종일반주거지역",4494814
2005,"성동구","제3종일반주거지역",1731837
2005,"성동구","준주거지역",467061
2005,"성동구","일반상업지역",208841
2005,"성동구","유통상업지역",10000
2005,"성동구","준공업지역",3220000
2005,"성동구","생산녹지지역",56248
2005,"성동구","자연녹지지역",4519663
2005,"광진구","제1종전용주거지역",45589
2005,"광진구","제1종일반주거지역",2325716
2005,"광진구","제2종일반주거지역",5812694
2005,"광진구","제3종일반주거지역",2618495
2005,"광진구","준주거지역",838112
2005,"광진구","일반상업지역",178894
2005,"광진구","준공업지역",40000
2005,"광진구","자연녹지지역",5397850
2005,"동대문구","제1종일반주거지역",2808971
2005,"동대문구","제2종일반주거지역",6217182
2005,"동대문구","제3종일반주거지역",3785326
2005,"동대문구","준주거지역",355033
2005,"동대문구","일반상업지역",856648
2005,"동대문구","근린상업지역",58653
2005,"동대문구","유통상업지역",18187
2005,"동대문구","자연녹지지역",120000
2005,"중랑구","제1종일반주거지역",1085534
2005,"중랑구","제2종일반주거지역",5844702
2005,"중랑구","제3종일반주거지역",2906368
2005,"중랑구","준주거지역",469000
2005,"중랑구","일반상업지역",110000
2005,"중랑구","근린상업지역",80000
2005,"중랑구","준공업지역",20000
2005,"중랑구","자연녹지지역",8010075
2005,"성북구","제1종전용주거지역",930000
2005,"성북구","제1종일반주거지역",4781962
2005,"성북구","제2종일반주거지역",6722498
2005,"성북구","제3종일반주거지역",3951019
2005,"성북구","준주거지역",513100
2005,"성북구","일반상업지역",838383
2005,"성북구","근린상업지역",62770
2005,"성북구","자연녹지지역",6754590
2005,"강북구","제1종일반주거지역",2455800
2005,"강북구","제2종일반주거지역",4150993
2005,"강북구","제3종일반주거지역",2054888
2005,"강북구","준주거지역",408320
2005,"강북구","일반상업지역",320000
2005,"강북구","자연녹지지역",14190000
2005,"도봉구","제1종일반주거지역",2267524
2005,"도봉구","제2종일반주거지역",4299225
2005,"도봉구","제3종일반주거지역",3064814
2005,"도봉구","준주거지역",267000
2005,"도봉구","일반상업지역",300000
2005,"도봉구","근린상업지역",27000
2005,"도봉구","준공업지역",1848000
2005,"도봉구","자연녹지지역",8776436
2005,"노원구","제1종일반주거지역",1262365
2005,"노원구","제2종일반주거지역",4096032
2005,"노원구","제3종일반주거지역",6504434
2005,"노원구","준주거지역",391209
2005,"노원구","일반상업지역",569744
2005,"노원구","자연녹지지역",22636217
2005,"은평구","제1종전용주거지역",25335
2005,"은평구","제2종전용주거지역",315503
2005,"은평구","제1종일반주거지역",3448612
2005,"은평구","제2종일반주거지역",7595986
2005,"은평구","제3종일반주거지역",2300421
2005,"은평구","준주거지역",1119451
2005,"은평구","일반상업지역",289908
2005,"은평구","근린상업지역",100000
2005,"은평구","자연녹지지역",14454730
2005,"서대문구","제1종전용주거지역",300000
2005,"서대문구","제1종일반주거지역",6679739
2005,"서대문구","제2종일반주거지역",5419544
2005,"서대문구","제3종일반주거지역",2816565
2005,"서대문구","준주거지역",315756
2005,"서대문구","일반상업지역",200050
2005,"서대문구","근린상업지역",10000
2005,"서대문구","자연녹지지역",1928401
2005,"마포구","제1종일반주거지역",938880
2005,"마포구","제2종일반주거지역",7330860
2005,"마포구","제3종일반주거지역",2919614
2005,"마포구","준주거지역",492990
2005,"마포구","일반상업지역",420000
2005,"마포구","근린상업지역",100000
2005,"마포구","유통상업지역",50000
2005,"마포구","자연녹지지역",11617655
2005,"양천구","제1종일반주거지역",1317831
2005,"양천구","제2종일반주거지역",5143740
2005,"양천구","제3종일반주거지역",5055978
2005,"양천구","준주거지역",346380
2005,"양천구","일반상업지역",560000
2005,"양천구","근린상업지역",48020
2005,"양천구","준공업지역",250000
2005,"양천구","자연녹지지역",4688051
2005,"강서구","제1종전용주거지역",166544
2005,"강서구","제1종일반주거지역",2651993
2005,"강서구","제2종일반주거지역",6670483
2005,"강서구","제3종일반주거지역",4673190
2005,"강서구","준주거지역",412686
2005,"강서구","일반상업지역",450000
2005,"강서구","근린상업지역",61796
2005,"강서구","유통상업지역",242482
2005,"강서구","준공업지역",1770000
2005,"강서구","생산녹지지역",1738451
2005,"강서구","자연녹지지역",22562375
2005,"구로구","제1종일반주거지역",1066243
2005,"구로구","제2종일반주거지역",4254752
2005,"구로구","제3종일반주거지역",1650078
2005,"구로구","준주거지역",152639
2005,"구로구","일반상업지역",447910
2005,"구로구","준공업지역",6848334
2005,"구로구","자연녹지지역",5700044
2005,"금천구","제1종일반주거지역",373064
2005,"금천구","제2종일반주거지역",4044051
2005,"금천구","제3종일반주거지역",1396491
2005,"금천구","준주거지역",429690
2005,"금천구","일반상업지역",130000
2005,"금천구","근린상업지역",50000
2005,"금천구","준공업지역",4510000
2005,"금천구","자연녹지지역",2820000
2005,"영등포구","제1종일반주거지역",1511840
2005,"영등포구","제2종일반주거지역",3363892
2005,"영등포구","제3종일반주거지역",864672
2005,"영등포구","준주거지역",119597
2005,"영등포구","일반상업지역",2389820
2005,"영등포구","근린상업지역",50000
2005,"영등포구","준공업지역",9386885
2005,"영등포구","자연녹지지역",6490000
2005,"동작구","제1종일반주거지역",4691243
2005,"동작구","제2종일반주거지역",6787825
2005,"동작구","제3종일반주거지역",3857704
2005,"동작구","준주거지역",88311
2005,"동작구","일반상업지역",192570
2005,"동작구","근린상업지역",32347
2005,"동작구","자연녹지지역",700000
2005,"관악구","제1종일반주거지역",4017584
2005,"관악구","제2종일반주거지역",4651778
2005,"관악구","제3종일반주거지역",2250638
2005,"관악구","준주거지역",650000
2005,"관악구","일반상업지역",350000
2005,"관악구","자연녹지지역",17650000
2005,"서초구","제1종전용주거지역",345741
2005,"서초구","제1종일반주거지역",3405794
2005,"서초구","제2종일반주거지역",6170100
2005,"서초구","제3종일반주거지역",7252603
2005,"서초구","준주거지역",199819
2005,"서초구","일반상업지역",1349684
2005,"서초구","자연녹지지역",28414259
2005,"강남구","제1종전용주거지역",761992
2005,"강남구","제1종일반주거지역",3244465
2005,"강남구","제2종일반주거지역",7034562
2005,"강남구","제3종일반주거지역",9450972
2005,"강남구","준주거지역",210000
2005,"강남구","일반상업지역",2250000
2005,"강남구","생산녹지지역",90000
2005,"강남구","자연녹지지역",16508008
2005,"송파구","제1종일반주거지역",1939291
2005,"송파구","제2종일반주거지역",8336095
2005,"송파구","제3종일반주거지역",10309033
2005,"송파구","준주거지역",405179
2005,"송파구","일반상업지역",640000
2005,"송파구","유통상업지역",1121084
2005,"송파구","생산녹지지역",1087620
2005,"송파구","자연녹지지역",10051698
2005,"강동구","제1종일반주거지역",365850
2005,"강동구","제2종일반주거지역",8858368
2005,"강동구","제3종일반주거지역",3310463
2005,"강동구","준주거지역",239177
2005,"강동구","일반상업지역",518463
2005,"강동구","근린상업지역",61266
2005,"강동구","자연녹지지역",11226413
2006,"종로구","제1종전용주거지역",1641601
2006,"종로구","제1종일반주거지역",3480925
2006,"종로구","제2종일반주거지역",3015561
2006,"종로구","제3종일반주거지역",708983
2006,"종로구","준주거지역",137120
2006,"종로구","일반상업지역",3730000
2006,"종로구","자연녹지지역",11195810
2006,"중구","제1종일반주거지역",2766281
2006,"중구","제2종일반주거지역",2086132
2006,"중구","제3종일반주거지역",1214598
2006,"중구","준주거지역",282612
2006,"중구","중심상업지역",322816
2006,"중구","일반상업지역",3297561
2006,"용산구","제1종전용주거지역",268700
2006,"용산구","제1종일반주거지역",4104055
2006,"용산구","제2종일반주거지역",4190242
2006,"용산구","제3종일반주거지역",2514231
2006,"용산구","준주거지역",296123
2006,"용산구","일반상업지역",1484349
2006,"용산구","보전녹지지역",72300
2006,"용산구","자연녹지지역",8940000
2006,"성동구","제1종일반주거지역",1777625
2006,"성동구","제2종일반주거지역",4438603
2006,"성동구","제3종일반주거지역",2149839
2006,"성동구","준주거지역",476431
2006,"성동구","일반상업지역",208841
2006,"성동구","유통상업지역",74900
2006,"성동구","준공업지역",3220000
2006,"성동구","생산녹지지역",56248
2006,"성동구","자연녹지지역",4437513
2006,"광진구","제1종전용주거지역",336805
2006,"광진구","제1종일반주거지역",2325716
2006,"광진구","제2종일반주거지역",5521478
2006,"광진구","제3종일반주거지역",2328995
2006,"광진구","준주거지역",838112
2006,"광진구","일반상업지역",178894
2006,"광진구","준공업지역",40000
2006,"광진구","자연녹지지역",5480000
2006,"동대문구","제1종일반주거지역",2736207
2006,"동대문구","제2종일반주거지역",6160383
2006,"동대문구","제3종일반주거지역",3890362
2006,"동대문구","준주거지역",358388
2006,"동대문구","일반상업지역",856648
2006,"동대문구","근린상업지역",58653
2006,"동대문구","유통상업지역",39359
2006,"동대문구","자연녹지지역",120000
2006,"중랑구","제1종전용주거지역",50632
2006,"중랑구","제1종일반주거지역",1084151
2006,"중랑구","제2종일반주거지역",5941503
2006,"중랑구","제3종일반주거지역",2886741
2006,"중랑구","준주거지역",528131
2006,"중랑구","일반상업지역",110000
2006,"중랑구","근린상업지역",142789
2006,"중랑구","준공업지역",4400
2006,"중랑구","자연녹지지역",7781653
2006,"성북구","제1종전용주거지역",1075546
2006,"성북구","제1종일반주거지역",4948138
2006,"성북구","제2종일반주거지역",6600184
2006,"성북구","제3종일반주거지역",3951019
2006,"성북구","준주거지역",513100
2006,"성북구","일반상업지역",838383
2006,"성북구","근린상업지역",62770
2006,"성북구","자연녹지지역",6560860
2006,"강북구","제1종일반주거지역",2455800
2006,"강북구","제2종일반주거지역",4025463
2006,"강북구","제3종일반주거지역",2178953
2006,"강북구","준주거지역",409784
2006,"강북구","일반상업지역",320000
2006,"강북구","자연녹지지역",14190000
2006,"도봉구","제1종전용주거지역",68218
2006,"도봉구","제1종일반주거지역",2267524
2006,"도봉구","제2종일반주거지역",4350884
2006,"도봉구","제3종일반주거지역",3035896
2006,"도봉구","준주거지역",295919
2006,"도봉구","일반상업지역",300000
2006,"도봉구","근린상업지역",27000
2006,"도봉구","준공업지역",1848000
2006,"도봉구","자연녹지지역",8656559
2006,"노원구","제1종전용주거지역",13390
2006,"노원구","제1종일반주거지역",1352766
2006,"노원구","제2종일반주거지역",4139942
2006,"노원구","제3종일반주거지역",6505256
2006,"노원구","준주거지역",392241
2006,"노원구","일반상업지역",568760
2006,"노원구","자연녹지지역",22487645
2006,"은평구","제1종전용주거지역",329873
2006,"은평구","제2종전용주거지역",694782
2006,"은평구","제1종일반주거지역",3558348
2006,"은평구","제2종일반주거지역",6892420
2006,"은평구","제3종일반주거지역",2223753
2006,"은평구","준주거지역",1167162
2006,"은평구","일반상업지역",290128
2006,"은평구","근린상업지역",99700
2006,"은평구","자연녹지지역",14463834
2006,"서대문구","제1종전용주거지역",332108
2006,"서대문구","제1종일반주거지역",6679739
2006,"서대문구","제2종일반주거지역",5354627
2006,"서대문구","제3종일반주거지역",2816564
2006,"서대문구","준주거지역",315756
2006,"서대문구","일반상업지역",200050
2006,"서대문구","근린상업지역",5600
2006,"서대문구","자연녹지지역",1895556
2006,"마포구","제1종일반주거지역",916245
2006,"마포구","제2종일반주거지역",7501223
2006,"마포구","제3종일반주거지역",3077120
2006,"마포구","준주거지역",615844
2006,"마포구","일반상업지역",420000
2006,"마포구","근린상업지역",78500
2006,"마포구","유통상업지역",54000
2006,"마포구","자연녹지지역",11207068
2006,"양천구","제1종일반주거지역",1317831
2006,"양천구","제2종일반주거지역",5424887
2006,"양천구","제3종일반주거지역",5070464
2006,"양천구","준주거지역",361551
2006,"양천구","일반상업지역",560000
2006,"양천구","근린상업지역",48020
2006,"양천구","준공업지역",250000
2006,"양천구","자연녹지지역",4377247
2006,"강서구","제1종전용주거지역",166544
2006,"강서구","제1종일반주거지역",2302438
2006,"강서구","제2종일반주거지역",5658619
2006,"강서구","제3종일반주거지역",4039901
2006,"강서구","준주거지역",412686
2006,"강서구","일반상업지역",450000
2006,"강서구","근린상업지역",61796
2006,"강서구","유통상업지역",314328
2006,"강서구","준공업지역",1770000
2006,"강서구","생산녹지지역",216039
2006,"강서구","자연녹지지역",26007649
2006,"구로구","제1종일반주거지역",1085854
2006,"구로구","제2종일반주거지역",4223925
2006,"구로구","제3종일반주거지역",1668030
2006,"구로구","준주거지역",152149
2006,"구로구","일반상업지역",473561
2006,"구로구","준공업지역",6817107
2006,"구로구","자연녹지지역",5699374
2006,"금천구","제1종일반주거지역",1511642
2006,"금천구","제2종일반주거지역",3362088
2006,"금천구","제3종일반주거지역",888383
2006,"금천구","준주거지역",214883
2006,"금천구","일반상업지역",130000
2006,"금천구","근린상업지역",46338
2006,"금천구","준공업지역",4396666
2006,"금천구","자연녹지지역",2820000
2006,"영등포구","제1종일반주거지역",373064
2006,"영등포구","제2종일반주거지역",4045501
2006,"영등포구","제3종일반주거지역",1396490
2006,"영등포구","준주거지역",429690
2006,"영등포구","일반상업지역",2389820
2006,"영등포구","근린상업지역",48550
2006,"영등포구","준공업지역",9386885
2006,"영등포구","자연녹지지역",6490000
2006,"동작구","제1종일반주거지역",4642680
2006,"동작구","제2종일반주거지역",6765904
2006,"동작구","제3종일반주거지역",3860190
2006,"동작구","준주거지역",88311
2006,"동작구","일반상업지역",192570
2006,"동작구","근린상업지역",32347
2006,"동작구","유통상업지역",67998
2006,"동작구","자연녹지지역",700000
2006,"관악구","제1종일반주거지역",4017584
2006,"관악구","제2종일반주거지역",4652009
2006,"관악구","제3종일반주거지역",2250407
2006,"관악구","준주거지역",650000
2006,"관악구","일반상업지역",350000
2006,"관악구","자연녹지지역",17650000
2006,"서초구","제1종전용주거지역",668007
2006,"서초구","제1종일반주거지역",3383877
2006,"서초구","제2종일반주거지역",6174910
2006,"서초구","제3종일반주거지역",7277599
2006,"서초구","준주거지역",199819
2006,"서초구","일반상업지역",1342465
2006,"서초구","자연녹지지역",28091323
2006,"강남구","제1종전용주거지역",766476
2006,"강남구","제1종일반주거지역",3258306
2006,"강남구","제2종일반주거지역",7135424
2006,"강남구","제3종일반주거지역",9536506
2006,"강남구","준주거지역",218351
2006,"강남구","일반상업지역",2250000
2006,"강남구","생산녹지지역",90000
2006,"강남구","자연녹지지역",16294937
2006,"송파구","제1종일반주거지역",1914508
2006,"송파구","제2종일반주거지역",8442854
2006,"송파구","제3종일반주거지역",10376716
2006,"송파구","준주거지역",413402
2006,"송파구","일반상업지역",787444
2006,"송파구","유통상업지역",1053984
2006,"송파구","생산녹지지역",347602
2006,"송파구","자연녹지지역",10553490
2006,"강동구","제1종일반주거지역",893071
2006,"강동구","제2종일반주거지역",8228078
2006,"강동구","제3종일반주거지역",3669914
2006,"강동구","준주거지역",322648
2006,"강동구","일반상업지역",518463
2006,"강동구","근린상업지역",61266
2006,"강동구","자연녹지지역",10886560
2007,"종로구","제1종전용주거지역",1641601
2007,"종로구","제1종일반주거지역",4212150
2007,"종로구","제2종일반주거지역",2284336
2007,"종로구","제3종일반주거지역",708983
2007,"종로구","준주거지역",137120
2007,"종로구","일반상업지역",3730000
2007,"종로구","자연녹지지역",11195810
2007,"중구","제1종일반주거지역",2766281
2007,"중구","제2종일반주거지역",2088801
2007,"중구","제3종일반주거지역",1212693
2007,"중구","준주거지역",281848
2007,"중구","중심상업지역",322816
2007,"중구","일반상업지역",3297561
2007,"용산구","제1종전용주거지역",268700
2007,"용산구","제1종일반주거지역",4104054
2007,"용산구","제2종일반주거지역",4190243
2007,"용산구","제3종일반주거지역",2514231
2007,"용산구","준주거지역",296123
2007,"용산구","일반상업지역",1484349
2007,"용산구","보전녹지지역",72300
2007,"용산구","자연녹지지역",8940000
2007,"성동구","제1종일반주거지역",1609019
2007,"성동구","제2종일반주거지역",4482168
2007,"성동구","제3종일반주거지역",2274880
2007,"성동구","준주거지역",476431
2007,"성동구","일반상업지역",208841
2007,"성동구","유통상업지역",74900
2007,"성동구","준공업지역",3220000
2007,"성동구","생산녹지지역",56248
2007,"성동구","자연녹지지역",4437513
2007,"광진구","제1종전용주거지역",336805
2007,"광진구","제1종일반주거지역",2325772
2007,"광진구","제2종일반주거지역",5401280
2007,"광진구","제3종일반주거지역",2449137
2007,"광진구","준주거지역",838112
2007,"광진구","일반상업지역",178894
2007,"광진구","준공업지역",40000
2007,"광진구","자연녹지지역",5480000
2007,"동대문구","제1종일반주거지역",2701078
2007,"동대문구","제2종일반주거지역",6161989
2007,"동대문구","제3종일반주거지역",3923885
2007,"동대문구","준주거지역",358388
2007,"동대문구","일반상업지역",856648
2007,"동대문구","근린상업지역",58653
2007,"동대문구","유통상업지역",39359
2007,"동대문구","자연녹지지역",120000
2007,"중랑구","제1종일반주거지역",1069121
2007,"중랑구","제2종일반주거지역",5912712
2007,"중랑구","제3종일반주거지역",2930563
2007,"중랑구","준주거지역",528131
2007,"중랑구","일반상업지역",114400
2007,"중랑구","근린상업지역",142789
2007,"중랑구","자연녹지지역",7832284
2007,"성북구","제1종전용주거지역",1075546
2007,"성북구","제1종일반주거지역",4938652
2007,"성북구","제2종일반주거지역",6611891
2007,"성북구","제3종일반주거지역",3948798
2007,"성북구","준주거지역",513100
2007,"성북구","일반상업지역",838383
2007,"성북구","근린상업지역",62770
2007,"성북구","자연녹지지역",6560860
2007,"강북구","제1종일반주거지역",2407778
2007,"강북구","제2종일반주거지역",4073485
2007,"강북구","제3종일반주거지역",2178953
2007,"강북구","준주거지역",409784
2007,"강북구","일반상업지역",320000
2007,"강북구","자연녹지지역",14190000
2007,"도봉구","제1종일반주거지역",2267524
2007,"도봉구","제2종일반주거지역",4332471
2007,"도봉구","제3종일반주거지역",3042276
2007,"도봉구","준주거지역",307952
2007,"도봉구","일반상업지역",300000
2007,"도봉구","근린상업지역",27000
2007,"도봉구","준공업지역",1848000
2007,"도봉구","자연녹지지역",8724777
2007,"노원구","제1종전용주거지역",13390
2007,"노원구","제2종전용주거지역",79101
2007,"노원구","제1종일반주거지역",1352766
2007,"노원구","제2종일반주거지역",4138785
2007,"노원구","제3종일반주거지역",6505256
2007,"노원구","준주거지역",393398
2007,"노원구","일반상업지역",568760
2007,"노원구","자연녹지지역",22408544
2007,"은평구","제1종전용주거지역",329873
2007,"은평구","제2종전용주거지역",694782
2007,"은평구","제1종일반주거지역",3463669
2007,"은평구","제2종일반주거지역",6963710
2007,"은평구","제3종일반주거지역",2247142
2007,"은평구","준주거지역",1167162
2007,"은평구","일반상업지역",290128
2007,"은평구","근린상업지역",99700
2007,"은평구","자연녹지지역",14463834
2007,"서대문구","제1종전용주거지역",299104
2007,"서대문구","제1종일반주거지역",6654106
2007,"서대문구","제2종일반주거지역",5301722
2007,"서대문구","제3종일반주거지역",2896141
2007,"서대문구","준주거지역",314876
2007,"서대문구","일반상업지역",200050
2007,"서대문구","근린상업지역",5600
2007,"서대문구","자연녹지지역",1928401
2007,"마포구","제1종일반주거지역",916586
2007,"마포구","제2종일반주거지역",7465436
2007,"마포구","제3종일반주거지역",3070269
2007,"마포구","준주거지역",637491
2007,"마포구","중심상업지역",37280
2007,"마포구","일반상업지역",392696
2007,"마포구","근린상업지역",78500
2007,"마포구","유통상업지역",54000
2007,"마포구","자연녹지지역",11217742
2007,"양천구","제1종일반주거지역",1310791
2007,"양천구","제2종일반주거지역",5406946
2007,"양천구","제3종일반주거지역",5095445
2007,"양천구","준주거지역",361551
2007,"양천구","일반상업지역",560000
2007,"양천구","근린상업지역",48020
2007,"양천구","준공업지역",250000
2007,"양천구","자연녹지지역",4377247
2007,"강서구","제1종전용주거지역",166544
2007,"강서구","제1종일반주거지역",2308221
2007,"강서구","제2종일반주거지역",5682555
2007,"강서구","제3종일반주거지역",4058978
2007,"강서구","준주거지역",419372
2007,"강서구","일반상업지역",450000
2007,"강서구","근린상업지역",80367
2007,"강서구","유통상업지역",248217
2007,"강서구","준공업지역",1770000
2007,"강서구","생산녹지지역",216039
2007,"강서구","자연녹지지역",25999707
2007,"구로구","제1종일반주거지역",1085854
2007,"구로구","제2종일반주거지역",4219131
2007,"구로구","제3종일반주거지역",1674930
2007,"구로구","준주거지역",152149
2007,"구로구","일반상업지역",473561
2007,"구로구","준공업지역",6817107
2007,"구로구","자연녹지지역",5697268
2007,"금천구","제1종일반주거지역",1511642
2007,"금천구","제2종일반주거지역",3362088
2007,"금천구","제3종일반주거지역",888383
2007,"금천구","준주거지역",214883
2007,"금천구","일반상업지역",130000
2007,"금천구","근린상업지역",46338
2007,"금천구","준공업지역",4396666
2007,"금천구","자연녹지지역",2820000
2007,"영등포구","제1종일반주거지역",372789
2007,"영등포구","제2종일반주거지역",3981505
2007,"영등포구","제3종일반주거지역",1460761
2007,"영등포구","준주거지역",429690
2007,"영등포구","일반상업지역",2389820
2007,"영등포구","근린상업지역",48550
2007,"영등포구","준공업지역",9386885
2007,"영등포구","자연녹지지역",6490000
2007,"동작구","제1종일반주거지역",4577442
2007,"동작구","제2종일반주거지역",6778549
2007,"동작구","제3종일반주거지역",3912863
2007,"동작구","준주거지역",88231
2007,"동작구","일반상업지역",192570
2007,"동작구","근린상업지역",32347
2007,"동작구","유통상업지역",67998
2007,"동작구","자연녹지지역",700000
2007,"관악구","제1종일반주거지역",4013674
2007,"관악구","제2종일반주거지역",4637178
2007,"관악구","제3종일반주거지역",2230019
2007,"관악구","준주거지역",689129
2007,"관악구","일반상업지역",350000
2007,"관악구","자연녹지지역",17650000
2007,"서초구","제1종전용주거지역",668007
2007,"서초구","제1종일반주거지역",3372032
2007,"서초구","제2종일반주거지역",6186743
2007,"서초구","제3종일반주거지역",7277611
2007,"서초구","준주거지역",199819
2007,"서초구","일반상업지역",1342465
2007,"서초구","자연녹지지역",28091323
2007,"강남구","제1종전용주거지역",766476
2007,"강남구","제1종일반주거지역",3258306
2007,"강남구","제2종일반주거지역",7135424
2007,"강남구","제3종일반주거지역",9536506
2007,"강남구","준주거지역",218351
2007,"강남구","일반상업지역",2250000
2007,"강남구","생산녹지지역",90000
2007,"강남구","자연녹지지역",16294937
2007,"송파구","제1종일반주거지역",1908518
2007,"송파구","제2종일반주거지역",8442854
2007,"송파구","제3종일반주거지역",10654711
2007,"송파구","준주거지역",413402
2007,"송파구","일반상업지역",1057762
2007,"송파구","유통상업지역",1054029
2007,"송파구","생산녹지지역",347593
2007,"송파구","자연녹지지역",10011131
2007,"강동구","제1종일반주거지역",893071
2007,"강동구","제2종일반주거지역",8228077
2007,"강동구","제3종일반주거지역",3669914
2007,"강동구","준주거지역",322648
2007,"강동구","일반상업지역",518463
2007,"강동구","근린상업지역",61266
2007,"강동구","자연녹지지역",10886561
2008,"종로구","제1종전용주거지역",1641601
2008,"종로구","제1종일반주거지역",4198119
2008,"종로구","제2종일반주거지역",2298367
2008,"종로구","제3종일반주거지역",708983
2008,"종로구","준주거지역",137120
2008,"종로구","일반상업지역",3730000
2008,"종로구","자연녹지지역",11195810
2008,"중구","제1종일반주거지역",2766281
2008,"중구","제2종일반주거지역",2081425
2008,"중구","제3종일반주거지역",1210458
2008,"중구","준주거지역",291459
2008,"중구","중심상업지역",322816
2008,"중구","일반상업지역",3297561
2008,"용산구","제1종전용주거지역",268700
2008,"용산구","제1종일반주거지역",4104054
2008,"용산구","제2종일반주거지역",4190243
2008,"용산구","제3종일반주거지역",2514231
2008,"용산구","준주거지역",296123
2008,"용산구","일반상업지역",1484349
2008,"용산구","보전녹지지역",72300
2008,"용산구","자연녹지지역",8940000
2008,"성동구","제1종일반주거지역",1609019
2008,"성동구","제2종일반주거지역",4409422
2008,"성동구","제3종일반주거지역",2323912
2008,"성동구","준주거지역",499012
2008,"성동구","일반상업지역",208841
2008,"성동구","유통상업지역",74900
2008,"성동구","준공업지역",3220000
2008,"성동구","생산녹지지역",56248
2008,"성동구","자연녹지지역",4438646
2008,"광진구","제1종전용주거지역",336805
2008,"광진구","제1종일반주거지역",2330154
2008,"광진구","제2종일반주거지역",5390734
2008,"광진구","제3종일반주거지역",2493928
2008,"광진구","준주거지역",839485
2008,"광진구","일반상업지역",178894
2008,"광진구","자연녹지지역",5480000
2008,"동대문구","제1종일반주거지역",2659507
2008,"동대문구","제2종일반주거지역",6240224
2008,"동대문구","제3종일반주거지역",3892107
2008,"동대문구","준주거지역",353613
2008,"동대문구","일반상업지역",856537
2008,"동대문구","근린상업지역",58653
2008,"동대문구","유통상업지역",39359
2008,"동대문구","자연녹지지역",120000
2008,"중랑구","제1종일반주거지역",1059105
2008,"중랑구","제2종일반주거지역",5927567
2008,"중랑구","제3종일반주거지역",2925723
2008,"중랑구","준주거지역",528131
2008,"중랑구","일반상업지역",114400
2008,"중랑구","근린상업지역",142789
2008,"중랑구","자연녹지지역",7832285
2008,"성북구","제1종전용주거지역",1074890
2008,"성북구","제1종일반주거지역",4804261
2008,"성북구","제2종일반주거지역",6722824
2008,"성북구","제3종일반주거지역",3957768
2008,"성북구","준주거지역",524796
2008,"성북구","일반상업지역",838383
2008,"성북구","근린상업지역",62770
2008,"성북구","자연녹지지역",6564308
2008,"강북구","제1종일반주거지역",2407778
2008,"강북구","제2종일반주거지역",4073485
2008,"강북구","제3종일반주거지역",2178953
2008,"강북구","준주거지역",409784
2008,"강북구","일반상업지역",320000
2008,"강북구","자연녹지지역",14190000
2008,"도봉구","제1종일반주거지역",2329601
2008,"도봉구","제2종일반주거지역",4414874
2008,"도봉구","제3종일반주거지역",3235868
2008,"도봉구","준주거지역",317902
2008,"도봉구","일반상업지역",300000
2008,"도봉구","근린상업지역",27000
2008,"도봉구","준공업지역",1518773
2008,"도봉구","자연녹지지역",8705982
2008,"노원구","제1종전용주거지역",13390
2008,"노원구","제2종전용주거지역",79101
2008,"노원구","제1종일반주거지역",1168244
2008,"노원구","제2종일반주거지역",4382234
2008,"노원구","제3종일반주거지역",6605388
2008,"노원구","준주거지역",393398
2008,"노원구","일반상업지역",568760
2008,"노원구","자연녹지지역",22249485
2008,"은평구","제1종전용주거지역",123202
2008,"은평구","제2종전용주거지역",672693
2008,"은평구","제1종일반주거지역",3454404
2008,"은평구","제2종일반주거지역",7123751
2008,"은평구","제3종일반주거지역",2260692
2008,"은평구","준주거지역",1207925
2008,"은평구","일반상업지역",284582
2008,"은평구","근린상업지역",99700
2008,"은평구","자연녹지지역",14493051
2008,"서대문구","제1종전용주거지역",299104
2008,"서대문구","제1종일반주거지역",6629157
2008,"서대문구","제2종일반주거지역",5327464
2008,"서대문구","제3종일반주거지역",2898603
2008,"서대문구","준주거지역",311621
2008,"서대문구","일반상업지역",200050
2008,"서대문구","근린상업지역",5600
2008,"서대문구","자연녹지지역",1928401
2008,"마포구","제1종일반주거지역",916586
2008,"마포구","제2종일반주거지역",7465341
2008,"마포구","제3종일반주거지역",3057940
2008,"마포구","준주거지역",647038
2008,"마포구","중심상업지역",37280
2008,"마포구","일반상업지역",395574
2008,"마포구","근린상업지역",78500
2008,"마포구","유통상업지역",54000
2008,"마포구","자연녹지지역",11217741
2008,"양천구","제1종일반주거지역",1314015
2008,"양천구","제2종일반주거지역",5420462
2008,"양천구","제3종일반주거지역",5225259
2008,"양천구","준주거지역",359240
2008,"양천구","일반상업지역",560000
